id,order_id,payment_method,amount
282871,240416,credit_card,2000
282872,240417,coupon,1500
282873,240418,credit_card,1500
282874,240419,bank_transfer,400
282875,240420,gift_card,1700
282876,240421,credit_card,2200
282877,240422,credit_card,1200
282878,240423,bank_transfer,1900
282879,240424,credit_card,200
282880,240425,credit_card,2400
282881,240426,credit_card,2400
282882,240426,gift_card,1300
282883,240427,coupon,600
282884,240428,bank_transfer,2400
282885,240428,credit_card,1800
282886,240429,bank_transfer,600
282887,240429,credit_card,1600
282888,240430,credit_card,2600
282889,240431,bank_transfer,200
282890,240432,bank_transfer,100
282891,240433,credit_card,1400
282892,240434,coupon,100
282893,240435,bank_transfer,300
282894,240436,credit_card,1600
282895,240437,bank_transfer,2300
282896,240438,gift_card,2500
282897,240439,bank_transfer,2400
282898,240440,coupon,2400
282899,240441,credit_card,2800
282900,240442,credit_card,2700
282901,240443,credit_card,1500
282902,240444,credit_card,1200
282903,240445,credit_card,1800
282904,240446,credit_card,2000
282905,240446,credit_card,100
282906,240447,credit_card,1600
282907,240448,bank_transfer,1100
282908,240449,credit_card,300
282909,240450,gift_card,1000
282910,240450,credit_card,2800
282911,240451,gift_card,1700
282912,240452,bank_transfer,1200
282913,240453,credit_card,700
282914,240454,bank_transfer,200
282915,240455,bank_transfer,600
282916,240456,credit_card,2500
282917,240457,gift_card,2300
282918,240457,credit_card,1200
282919,240458,credit_card,1700
282920,240459,credit_card,1300
282921,240460,credit_card,2700
282922,240460,credit_card,1400
282923,240461,coupon,1400
282924,240462,coupon,700
282925,240463,credit_card,200
282926,240464,bank_transfer,200
282927,240465,gift_card,600
282928,240466,bank_transfer,1500
282929,240467,credit_card,1900
282930,240467,bank_transfer,1100
282931,240468,coupon,2800
282932,240469,gift_card,1800
282933,240470,credit_card,1000
282934,240471,credit_card,1300
282935,240472,credit_card,2400
282936,240473,gift_card,2700
282937,240473,coupon,1700
282938,240474,coupon,800
282939,240475,bank_transfer,700
282940,240476,credit_card,2800
282941,240477,credit_card,1800
282942,240478,bank_transfer,2400
282943,240478,credit_card,1600
282944,240479,credit_card,300
282945,240480,bank_transfer,200
282946,240481,bank_transfer,1600
282947,240481,bank_transfer,2300
282948,240482,gift_card,1100
282949,240483,credit_card,2200
282950,240484,coupon,1200
282951,240485,credit_card,1200
282952,240486,credit_card,100
282953,240487,bank_transfer,600
282954,240488,gift_card,2100
282955,240488,bank_transfer,1000
282956,240489,coupon,500
282957,240489,credit_card,1700
282958,240490,credit_card,100
282959,240491,credit_card,300
282960,240492,bank_transfer,200
282961,240492,credit_card,1600
282962,240493,coupon,2900
282963,240494,bank_transfer,1800
282964,240495,credit_card,2300
282965,240496,bank_transfer,1000
282966,240497,bank_transfer,2400
282967,240498,gift_card,1400
282968,240499,credit_card,2900
282969,240500,gift_card,700
282970,240501,credit_card,2000
282971,240502,coupon,2800
282972,240503,bank_transfer,2300
282973,240504,gift_card,2500
282974,240505,credit_card,1600
282975,240506,bank_transfer,2100
282976,240506,credit_card,400
282977,240507,bank_transfer,2100
282978,240508,bank_transfer,1000
282979,240509,bank_transfer,2800
282980,240510,credit_card,200
282981,240511,credit_card,800
282982,240512,bank_transfer,2800
282983,240513,bank_transfer,1600
282984,240514,credit_card,1600
282985,240515,bank_transfer,1000
282986,240516,bank_transfer,500
282987,240517,credit_card,600
282988,240518,bank_transfer,1200
282989,240519,credit_card,600
282990,240520,bank_transfer,400
282991,240521,bank_transfer,3000
282992,240522,credit_card,1000
282993,240523,credit_card,1600
282994,240524,credit_card,100
282995,240525,bank_transfer,1200
282996,240526,gift_card,2300
282997,240527,credit_card,100
282998,240528,credit_card,1400
282999,240529,bank_transfer,700
283000,240530,credit_card,2400
283001,240531,bank_transfer,1600
283002,240531,credit_card,1500
283003,240532,credit_card,2500
283004,240533,bank_transfer,2100
283005,240534,bank_transfer,2600
283006,240535,bank_transfer,1300
283007,240536,bank_transfer,2700
283008,240537,credit_card,2000
283009,240538,bank_transfer,1400
283010,240539,credit_card,2700
283011,240540,coupon,200
283012,240541,credit_card,300
283013,240542,credit_card,1800
283014,240543,credit_card,1000
283015,240544,bank_transfer,1100
283016,240545,bank_transfer,2300
283017,240546,credit_card,100
283018,240546,credit_card,2300
283019,240547,credit_card,2000
283020,240548,credit_card,2500
283021,240549,bank_transfer,2900
283022,240550,bank_transfer,400
283023,240550,bank_transfer,1500
283024,240551,credit_card,1600
283025,240552,coupon,2100
283026,240552,credit_card,2600
283027,240553,bank_transfer,2800
283028,240554,credit_card,1500
283029,240554,gift_card,500
283030,240555,coupon,1900
283031,240556,credit_card,2100
283032,240557,coupon,400
283033,240557,credit_card,2100
283034,240558,credit_card,1300
283035,240559,bank_transfer,600
283036,240560,credit_card,1200
283037,240561,credit_card,3000
283038,240561,credit_card,1000
283039,240562,credit_card,600
283040,240563,gift_card,100
283041,240564,credit_card,2000
283042,240564,credit_card,1300
283043,240565,bank_transfer,1300
283044,240566,bank_transfer,800
283045,240567,bank_transfer,2000
283046,240568,credit_card,2700
283047,240569,gift_card,2700
283048,240570,coupon,200
283049,240571,credit_card,600
283050,240572,coupon,1200
283051,240573,credit_card,2000
283052,240574,credit_card,1600
283053,240575,coupon,2800
283054,240576,bank_transfer,700
283055,240577,credit_card,2100
283056,240578,credit_card,500
283057,240579,bank_transfer,600
283058,240580,credit_card,1300
283059,240581,coupon,1300
283060,240582,credit_card,2900
283061,240583,credit_card,1000
283062,240584,credit_card,2400
283063,240585,credit_card,300
283064,240586,gift_card,1100
283065,240587,credit_card,1600
283066,240587,credit_card,1100
283067,240588,coupon,2400
283068,240588,bank_transfer,300
283069,240589,gift_card,2800
283070,240589,credit_card,600
283071,240590,credit_card,2500
283072,240591,bank_transfer,2000
283073,240592,gift_card,2900
283074,240593,bank_transfer,3000
283075,240594,credit_card,300
283076,240595,bank_transfer,2800
283077,240596,bank_transfer,800
283078,240597,coupon,2200
283079,240598,gift_card,1700
283080,240599,gift_card,2500
283081,240599,credit_card,800
283082,240599,credit_card,2100
283083,240599,coupon,1800
283084,240599,coupon,3000
283085,240600,credit_card,100
283086,240601,credit_card,1100
283087,240602,coupon,400
283088,240603,coupon,1500
283089,240603,bank_transfer,2000
283090,240604,coupon,400
283091,240605,credit_card,1700
283092,240606,coupon,400
283093,240607,bank_transfer,500
283094,240608,credit_card,2000
283095,240608,bank_transfer,1800
283096,240609,coupon,2800
283097,240610,bank_transfer,1000
283098,240611,credit_card,400
283099,240612,credit_card,2800
283100,240613,credit_card,2900
283101,240614,coupon,1600
283102,240614,coupon,600
283103,240615,credit_card,400
283104,240616,bank_transfer,1000
283105,240617,credit_card,1600
283106,240618,bank_transfer,2100
283107,240618,bank_transfer,500
283108,240619,bank_transfer,2600
283109,240620,credit_card,100
283110,240621,credit_card,600
283111,240622,bank_transfer,1000
283112,240623,credit_card,1300
283113,240624,credit_card,2200
283114,240625,bank_transfer,2800
283115,240626,credit_card,1900
283116,240627,coupon,1600
283117,240628,credit_card,2400
283118,240629,coupon,2700
283119,240630,credit_card,2400
283120,240630,credit_card,2100
283121,240631,credit_card,500
283122,240632,credit_card,1300
283123,240633,bank_transfer,2600
283124,240634,credit_card,1500
283125,240635,credit_card,1300
283126,240636,bank_transfer,2100
283127,240637,bank_transfer,2100
283128,240638,credit_card,300
283129,240639,bank_transfer,500
283130,240640,bank_transfer,400
283131,240640,coupon,2800
283132,240641,credit_card,2200
283133,240642,credit_card,1100
283134,240643,credit_card,3000
283135,240644,gift_card,900
283136,240645,credit_card,800
283137,240646,credit_card,2900
283138,240647,coupon,1800
283139,240648,bank_transfer,900
283140,240649,credit_card,700
283141,240650,credit_card,600
283142,240651,credit_card,2400
283143,240652,credit_card,200
283144,240652,bank_transfer,1800
283145,240653,coupon,1800
283146,240654,gift_card,1100
283147,240655,credit_card,700
283148,240656,credit_card,900
283149,240656,credit_card,1800
283150,240657,coupon,500
283151,240657,credit_card,1000
283152,240658,bank_transfer,3000
283153,240659,bank_transfer,800
283154,240660,coupon,800
283155,240661,credit_card,2500
283156,240662,coupon,1600
283157,240663,coupon,200
283158,240664,credit_card,100
283159,240665,bank_transfer,1100
283160,240666,credit_card,2100
283161,240667,bank_transfer,900
283162,240668,coupon,2000
283163,240669,bank_transfer,1900
283164,240670,credit_card,600
283165,240671,bank_transfer,2300
283166,240672,credit_card,3000
283167,240673,bank_transfer,400
283168,240674,credit_card,1800
283169,240674,credit_card,100
283170,240675,credit_card,2700
283171,240676,coupon,300
283172,240677,credit_card,2200
283173,240678,credit_card,1100
283174,240679,bank_transfer,200
283175,240679,credit_card,1200
283176,240680,gift_card,700
283177,240680,credit_card,900
283178,240680,credit_card,2900
283179,240681,credit_card,1600
283180,240682,credit_card,800
283181,240683,coupon,2700
283182,240684,gift_card,2100
283183,240684,credit_card,2500
283184,240685,bank_transfer,1400
283185,240686,credit_card,700
283186,240687,bank_transfer,1200
283187,240688,coupon,1100
283188,240689,credit_card,600
283189,240689,gift_card,200
283190,240690,gift_card,100
283191,240691,credit_card,100
283192,240692,credit_card,1500
283193,240692,credit_card,1200
283194,240693,credit_card,1300
283195,240693,bank_transfer,700
283196,240694,credit_card,700
283197,240695,bank_transfer,2800
283198,240695,coupon,2100
283199,240696,credit_card,1200
283200,240697,credit_card,1400
283201,240698,bank_transfer,100
283202,240699,credit_card,200
283203,240700,bank_transfer,2900
283204,240701,credit_card,1500
283205,240702,bank_transfer,2100
283206,240703,gift_card,100
283207,240704,credit_card,1200
283208,240705,coupon,2300
283209,240705,credit_card,2300
283210,240706,bank_transfer,900
283211,240707,bank_transfer,600
283212,240708,credit_card,1700
283213,240709,credit_card,1000
283214,240710,bank_transfer,1800
283215,240711,bank_transfer,2700
283216,240712,coupon,1300
283217,240713,gift_card,2200
283218,240714,gift_card,2600
283219,240715,bank_transfer,700
283220,240716,credit_card,1600
283221,240717,bank_transfer,3000
283222,240718,bank_transfer,2500
283223,240719,bank_transfer,1700
283224,240720,bank_transfer,2500
283225,240721,credit_card,2500
283226,240722,gift_card,300
283227,240723,gift_card,2800
283228,240724,credit_card,1900
283229,240725,bank_transfer,2000
283230,240726,credit_card,1700
283231,240726,credit_card,500
283232,240727,credit_card,1400
283233,240728,bank_transfer,1500
283234,240729,gift_card,1300
283235,240729,gift_card,2300
283236,240730,credit_card,1900
283237,240731,coupon,3000
283238,240732,credit_card,3000
283239,240733,coupon,1100
283240,240734,credit_card,700
283241,240735,credit_card,800
283242,240736,credit_card,2300
283243,240736,gift_card,500
283244,240737,coupon,2800
283245,240738,bank_transfer,2000
283246,240739,credit_card,1600
283247,240740,credit_card,1300
283248,240741,credit_card,2600
283249,240742,credit_card,2100
283250,240743,credit_card,300
283251,240744,credit_card,2300
283252,240745,credit_card,2900
283253,240746,credit_card,2000
283254,240747,bank_transfer,1800
283255,240748,bank_transfer,2100
283256,240749,credit_card,2800
283257,240749,gift_card,2700
283258,240750,bank_transfer,3000
283259,240751,credit_card,1200
283260,240751,credit_card,1000
283261,240752,credit_card,600
283262,240752,credit_card,2200
283263,240753,credit_card,3000
283264,240754,coupon,200
283265,240755,bank_transfer,1100
283266,240756,coupon,200
283267,240757,credit_card,1500
283268,240758,bank_transfer,1800
283269,240759,bank_transfer,1200
283270,240760,credit_card,1100
283271,240761,credit_card,1800
283272,240762,gift_card,1800
283273,240762,credit_card,1900
283274,240763,credit_card,2800
283275,240764,bank_transfer,1700
283276,240765,bank_transfer,1500
283277,240766,credit_card,1200
283278,240767,credit_card,3000
283279,240768,credit_card,400
283280,240769,credit_card,2100
283281,240770,coupon,300
283282,240771,coupon,1300
283283,240772,credit_card,100
283284,240773,credit_card,1800
283285,240774,credit_card,600
283286,240775,credit_card,900
283287,240775,bank_transfer,200
283288,240775,credit_card,1800
283289,240776,bank_transfer,700
283290,240777,credit_card,400
283291,240777,credit_card,2900
283292,240778,bank_transfer,2800
283293,240779,credit_card,2500
283294,240780,bank_transfer,2400
283295,240781,bank_transfer,2300
283296,240782,credit_card,2800
283297,240783,bank_transfer,2200
283298,240783,credit_card,1000
283299,240784,credit_card,800
283300,240785,bank_transfer,700
283301,240786,credit_card,1800
283302,240787,credit_card,1600
283303,240788,coupon,200
283304,240789,credit_card,1600
283305,240790,credit_card,1300
283306,240791,bank_transfer,1700
283307,240791,credit_card,1000
283308,240792,credit_card,2300
283309,240793,coupon,1700
283310,240793,bank_transfer,2300
283311,240794,bank_transfer,200
283312,240795,bank_transfer,700
283313,240796,credit_card,1600
283314,240796,coupon,1700
283315,240797,bank_transfer,2900
283316,240798,credit_card,1700
283317,240798,bank_transfer,400
283318,240799,credit_card,1200
283319,240800,gift_card,1700
283320,240801,credit_card,2000
283321,240802,bank_transfer,1400
283322,240802,credit_card,600
283323,240803,bank_transfer,2400
283324,240804,credit_card,1500
283325,240804,coupon,1300
283326,240805,credit_card,600
283327,240806,gift_card,2600
283328,240807,credit_card,1800
283329,240808,gift_card,1200
283330,240809,bank_transfer,2900
283331,240810,credit_card,1500
283332,240811,bank_transfer,1300
283333,240812,credit_card,1800
283334,240813,coupon,2500
283335,240814,credit_card,2600
283336,240814,bank_transfer,2100
283337,240815,credit_card,2700
283338,240816,bank_transfer,1600
283339,240816,credit_card,100
283340,240817,credit_card,2900
283341,240818,bank_transfer,2800
283342,240818,credit_card,400
283343,240819,credit_card,2100
283344,240820,credit_card,2000
283345,240821,coupon,2200
283346,240822,credit_card,2300
283347,240823,credit_card,3000
283348,240824,bank_transfer,1000
283349,240825,credit_card,2900
283350,240825,bank_transfer,1700
283351,240826,credit_card,100
283352,240827,credit_card,1100
283353,240828,bank_transfer,2800
283354,240829,credit_card,600
283355,240830,bank_transfer,600
283356,240830,gift_card,2100
283357,240831,credit_card,2800
283358,240832,coupon,500
283359,240833,bank_transfer,1400
283360,240833,credit_card,3000
283361,240834,credit_card,1200
283362,240835,credit_card,700
283363,240835,credit_card,1700
283364,240836,credit_card,1800
283365,240837,bank_transfer,1700
283366,240838,bank_transfer,1800
283367,240838,bank_transfer,2600
283368,240839,credit_card,2800
283369,240840,credit_card,1800
283370,240840,credit_card,2200
283371,240841,credit_card,1900
283372,240841,credit_card,2300
283373,240842,credit_card,200
283374,240843,credit_card,200
283375,240843,coupon,1100
283376,240844,credit_card,1600
283377,240845,credit_card,1000
283378,240846,credit_card,700
283379,240847,credit_card,2400
283380,240848,bank_transfer,1700
283381,240849,coupon,2500
283382,240850,credit_card,2800
283383,240851,credit_card,2900
283384,240851,bank_transfer,2800
283385,240852,bank_transfer,900
283386,240853,coupon,200
283387,240854,bank_transfer,1000
283388,240855,credit_card,700
283389,240856,bank_transfer,200
283390,240857,coupon,1300
283391,240858,coupon,3000
283392,240859,credit_card,2600
283393,240860,gift_card,1300
283394,240860,bank_transfer,300
283395,240861,credit_card,300
283396,240862,bank_transfer,600
283397,240863,credit_card,1900
283398,240864,credit_card,400
283399,240865,gift_card,200
283400,240866,gift_card,1000
283401,240867,credit_card,700
283402,240867,credit_card,1000
283403,240868,credit_card,3000
283404,240869,coupon,2700
283405,240870,bank_transfer,1600
283406,240871,credit_card,1900
283407,240871,credit_card,2400
283408,240872,bank_transfer,500
283409,240873,bank_transfer,600
283410,240874,gift_card,500
283411,240875,credit_card,400
283412,240875,credit_card,2100
283413,240876,bank_transfer,1300
283414,240877,credit_card,2300
283415,240878,credit_card,100
283416,240879,gift_card,1500
283417,240880,credit_card,300
283418,240881,bank_transfer,900
283419,240882,credit_card,1400
283420,240883,bank_transfer,1000
283421,240884,credit_card,2400
283422,240885,coupon,1000
283423,240886,coupon,3000
283424,240887,credit_card,2500
283425,240888,credit_card,1800
283426,240889,credit_card,1900
283427,240890,credit_card,2100
283428,240891,credit_card,700
283429,240892,bank_transfer,2700
283430,240893,bank_transfer,800
283431,240894,gift_card,400
283432,240895,bank_transfer,2100
283433,240896,bank_transfer,2400
283434,240897,bank_transfer,1100
283435,240898,credit_card,2600
283436,240899,bank_transfer,200
283437,240900,gift_card,1700
283438,240901,credit_card,300
283439,240902,credit_card,700
283440,240903,credit_card,1400
283441,240904,credit_card,2900
283442,240905,credit_card,400
283443,240906,bank_transfer,1400
283444,240907,coupon,100
283445,240908,credit_card,700
283446,240909,coupon,100
283447,240910,gift_card,100
283448,240910,credit_card,1500
283449,240911,coupon,700
283450,240912,bank_transfer,1000
283451,240913,credit_card,2400
283452,240914,credit_card,2800
283453,240915,bank_transfer,100
283454,240916,credit_card,2800
283455,240917,bank_transfer,3000
283456,240918,gift_card,2900
283457,240918,credit_card,3000
283458,240919,bank_transfer,1000
283459,240919,gift_card,800
283460,240920,credit_card,1300
283461,240921,gift_card,2800
283462,240922,bank_transfer,2500
283463,240923,credit_card,1700
283464,240924,bank_transfer,600
283465,240925,coupon,1600
283466,240926,coupon,2500
283467,240927,coupon,1800
283468,240928,gift_card,1200
283469,240928,credit_card,1200
283470,240929,gift_card,2600
283471,240930,credit_card,500
283472,240931,bank_transfer,200
283473,240932,gift_card,2900
283474,240933,credit_card,1800
283475,240934,credit_card,900
283476,240934,credit_card,500
283477,240934,credit_card,1000
283478,240934,credit_card,1000
283479,240935,coupon,100
283480,240936,credit_card,1700
283481,240937,credit_card,1300
283482,240938,bank_transfer,3000
283483,240939,credit_card,1500
283484,240940,credit_card,1700
283485,240941,credit_card,1800
283486,240942,credit_card,2700
283487,240943,bank_transfer,2500
283488,240943,credit_card,400
283489,240944,credit_card,1800
283490,240944,gift_card,700
283491,240944,bank_transfer,400
283492,240945,credit_card,200
283493,240946,bank_transfer,2300
283494,240946,credit_card,2500
283495,240947,coupon,100
283496,240948,gift_card,2300
283497,240949,credit_card,1300
283498,240950,bank_transfer,2300
283499,240951,bank_transfer,1700
283500,240952,bank_transfer,1100
283501,240953,coupon,600
283502,240954,bank_transfer,1200
283503,240955,bank_transfer,3000
283504,240956,bank_transfer,1000
283505,240957,bank_transfer,2200
283506,240958,bank_transfer,2500
283507,240959,credit_card,1200
283508,240960,credit_card,2600
283509,240961,bank_transfer,600
283510,240962,credit_card,1300
283511,240963,bank_transfer,2400
283512,240964,credit_card,2800
283513,240965,bank_transfer,2500
283514,240966,bank_transfer,600
283515,240967,coupon,2700
283516,240967,credit_card,2800
283517,240967,credit_card,900
283518,240968,credit_card,2800
283519,240969,bank_transfer,2700
283520,240969,bank_transfer,2200
283521,240970,bank_transfer,1800
283522,240971,credit_card,300
283523,240972,gift_card,1000
283524,240973,gift_card,1800
283525,240974,bank_transfer,300
283526,240975,coupon,1700
283527,240976,credit_card,1400
283528,240977,coupon,400
283529,240978,credit_card,400
283530,240979,bank_transfer,1600
283531,240980,bank_transfer,800
283532,240981,credit_card,1100
283533,240982,gift_card,2600
283534,240983,credit_card,2900
283535,240984,credit_card,2900
283536,240985,credit_card,2000
283537,240986,credit_card,1900
283538,240986,credit_card,1200
283539,240987,bank_transfer,1300
283540,240988,gift_card,1800
283541,240988,coupon,2700
283542,240988,credit_card,2100
283543,240989,gift_card,1200
283544,240990,coupon,2700
283545,240990,coupon,800
283546,240991,bank_transfer,2400
283547,240992,bank_transfer,2900
283548,240993,credit_card,200
283549,240994,gift_card,600
283550,240995,bank_transfer,2700
283551,240996,bank_transfer,1000
283552,240997,credit_card,2100
283553,240998,bank_transfer,2100
283554,240999,coupon,1700
283555,241000,bank_transfer,2900
283556,241001,credit_card,500
283557,241002,credit_card,1100
283558,241003,credit_card,1100
283559,241004,credit_card,500
283560,241005,bank_transfer,200
283561,241006,credit_card,200
283562,241007,credit_card,1200
283563,241008,coupon,500
283564,241009,gift_card,1400
283565,241010,credit_card,1400
283566,241011,gift_card,400
283567,241012,credit_card,2100
283568,241012,credit_card,2700
283569,241013,bank_transfer,500
283570,241014,bank_transfer,2700
283571,241014,bank_transfer,1200
283572,241015,credit_card,300
283573,241016,bank_transfer,1400
283574,241017,credit_card,600
283575,241018,credit_card,200
283576,241019,credit_card,700
283577,241019,bank_transfer,2300
283578,241020,credit_card,2100
283579,241021,bank_transfer,1500
283580,241022,credit_card,100
283581,241023,credit_card,1600
283582,241024,bank_transfer,2800
283583,241025,gift_card,1500
283584,241026,credit_card,2500
283585,241027,gift_card,2900
283586,241027,credit_card,600
283587,241028,bank_transfer,500
283588,241029,bank_transfer,2900
283589,241030,bank_transfer,100
283590,241031,credit_card,700
283591,241032,bank_transfer,200
283592,241033,credit_card,100
283593,241033,credit_card,2800
283594,241033,credit_card,100
283595,241034,credit_card,1700
283596,241035,credit_card,1300
283597,241036,bank_transfer,2100
283598,241037,credit_card,500
283599,241038,credit_card,2400
283600,241039,credit_card,3000
283601,241040,credit_card,700
283602,241041,bank_transfer,2100
283603,241042,credit_card,1500
283604,241043,coupon,1600
283605,241043,credit_card,1300
283606,241044,credit_card,2600
283607,241045,bank_transfer,800
283608,241046,credit_card,300
283609,241047,gift_card,1000
283610,241048,bank_transfer,1900
283611,241049,credit_card,600
283612,241050,credit_card,700
283613,241051,credit_card,600
283614,241052,credit_card,200
283615,241053,bank_transfer,1900
283616,241053,credit_card,1100
283617,241054,credit_card,700
283618,241055,credit_card,1600
283619,241056,coupon,2700
283620,241057,credit_card,2700
283621,241057,credit_card,300
283622,241058,gift_card,400
283623,241059,bank_transfer,1900
283624,241060,credit_card,600
283625,241061,bank_transfer,1600
283626,241062,credit_card,2700
283627,241063,credit_card,2700
283628,241064,bank_transfer,2700
283629,241065,credit_card,1400
283630,241066,credit_card,200
283631,241066,credit_card,2300
283632,241066,coupon,100
283633,241067,credit_card,900
283634,241068,coupon,1000
283635,241069,bank_transfer,2300
283636,241069,bank_transfer,3000
283637,241070,bank_transfer,800
283638,241071,credit_card,600
283639,241072,credit_card,3000
283640,241073,bank_transfer,400
283641,241074,credit_card,1500
283642,241075,credit_card,1100
283643,241075,credit_card,2300
283644,241076,bank_transfer,500
283645,241076,gift_card,2900
283646,241077,bank_transfer,1900
283647,241077,coupon,300
283648,241077,coupon,500
283649,241078,credit_card,2900
283650,241078,gift_card,500
283651,241079,bank_transfer,2000
283652,241080,gift_card,1800
283653,241081,bank_transfer,1400
283654,241082,credit_card,2400
283655,241083,credit_card,1000
283656,241084,credit_card,2400
283657,241085,credit_card,1700
283658,241085,bank_transfer,600
283659,241086,credit_card,2700
283660,241087,coupon,2700
283661,241087,credit_card,400
283662,241088,gift_card,100
283663,241089,credit_card,1800
283664,241090,credit_card,1600
283665,241091,credit_card,1200
283666,241092,bank_transfer,1600
283667,241093,coupon,1000
283668,241094,gift_card,300
283669,241095,credit_card,200
283670,241096,coupon,2600
283671,241097,credit_card,600
283672,241098,coupon,2800
283673,241099,bank_transfer,900
283674,241100,gift_card,500
283675,241101,bank_transfer,2900
283676,241102,credit_card,2700
283677,241102,bank_transfer,2200
283678,241103,credit_card,1000
283679,241104,coupon,500
283680,241105,credit_card,2700
283681,241106,bank_transfer,2800
283682,241107,credit_card,2000
283683,241108,bank_transfer,2800
283684,241109,credit_card,2900
283685,241110,bank_transfer,2100
283686,241111,credit_card,900
283687,241112,coupon,200
283688,241112,credit_card,3000
283689,241113,bank_transfer,1000
283690,241114,coupon,1400
283691,241115,credit_card,100
283692,241116,credit_card,1600
283693,241117,bank_transfer,2500
283694,241118,credit_card,900
283695,241119,credit_card,1400
283696,241120,bank_transfer,1000
283697,241120,bank_transfer,500
283698,241121,credit_card,2400
283699,241122,bank_transfer,2300
283700,241123,gift_card,2700
283701,241123,gift_card,900
283702,241124,credit_card,2200
283703,241125,gift_card,700
283704,241126,coupon,1100
283705,241127,credit_card,1700
283706,241128,bank_transfer,2100
283707,241129,bank_transfer,1600
283708,241130,bank_transfer,2200
283709,241130,credit_card,1300
283710,241131,credit_card,200
283711,241132,bank_transfer,500
283712,241133,credit_card,100
283713,241133,credit_card,2600
283714,241134,bank_transfer,800
283715,241135,credit_card,1700
283716,241136,coupon,2300
283717,241136,bank_transfer,100
283718,241137,credit_card,1500
283719,241137,coupon,2700
283720,241137,bank_transfer,600
283721,241138,coupon,3000
283722,241139,gift_card,1900
283723,241140,credit_card,1200
283724,241141,gift_card,200
283725,241141,credit_card,800
283726,241142,coupon,100
283727,241143,bank_transfer,2200
283728,241144,credit_card,1500
283729,241145,credit_card,300
283730,241146,bank_transfer,2400
283731,241147,coupon,1600
283732,241148,credit_card,100
283733,241149,bank_transfer,1400
283734,241149,coupon,2600
283735,241150,bank_transfer,300
283736,241151,bank_transfer,1300
283737,241151,bank_transfer,1200
283738,241152,gift_card,1900
283739,241153,gift_card,2400
283740,241154,credit_card,100
283741,241155,bank_transfer,1600
283742,241155,bank_transfer,600
283743,241156,credit_card,1400
283744,241157,credit_card,1700
283745,241158,bank_transfer,2100
283746,241159,credit_card,2200
283747,241160,credit_card,2700
283748,241161,credit_card,2800
283749,241162,credit_card,400
283750,241163,coupon,1000
283751,241164,credit_card,2800
283752,241165,coupon,1000
283753,241166,credit_card,1600
283754,241167,credit_card,2300
283755,241168,credit_card,2500
283756,241169,credit_card,700
283757,241170,bank_transfer,1600
283758,241171,credit_card,1300
283759,241172,credit_card,400
283760,241172,bank_transfer,3000
283761,241173,credit_card,1500
283762,241173,bank_transfer,1900
283763,241174,credit_card,500
283764,241175,credit_card,2900
283765,241176,bank_transfer,100
283766,241177,bank_transfer,1400
283767,241178,credit_card,2700
283768,241179,bank_transfer,200
283769,241180,credit_card,600
283770,241181,bank_transfer,1400
283771,241182,credit_card,1000
283772,241183,credit_card,700
283773,241184,bank_transfer,100
283774,241185,credit_card,1800
283775,241185,credit_card,2500
283776,241186,bank_transfer,2800
283777,241187,bank_transfer,3000
283778,241188,coupon,1700
283779,241189,credit_card,2000
283780,241190,bank_transfer,400
283781,241191,bank_transfer,2000
283782,241192,credit_card,2500
283783,241193,credit_card,1500
283784,241194,bank_transfer,1800
283785,241195,coupon,1000
283786,241195,credit_card,2500
283787,241196,bank_transfer,1400
283788,241197,bank_transfer,100
283789,241198,credit_card,200
283790,241199,coupon,1300
283791,241200,credit_card,2400
283792,241201,credit_card,600
283793,241202,credit_card,1500
283794,241203,credit_card,2000
283795,241204,bank_transfer,1200
283796,241205,bank_transfer,2400
283797,241206,credit_card,2200
283798,241207,credit_card,2100
283799,241208,bank_transfer,900
283800,241209,credit_card,500
283801,241210,credit_card,100
283802,241211,gift_card,1800
283803,241212,bank_transfer,400
283804,241213,credit_card,2300
283805,241214,gift_card,1800
283806,241215,bank_transfer,300
283807,241216,bank_transfer,300
283808,241217,bank_transfer,1300
283809,241218,credit_card,900
283810,241219,gift_card,2400
283811,241220,bank_transfer,500
283812,241221,gift_card,2600
283813,241222,credit_card,1200
283814,241222,gift_card,1300
283815,241222,credit_card,2100
283816,241223,bank_transfer,800
283817,241224,gift_card,2400
283818,241225,bank_transfer,2900
283819,241226,credit_card,2800
283820,241227,bank_transfer,700
283821,241228,bank_transfer,2300
283822,241229,bank_transfer,2700
283823,241230,credit_card,2100
283824,241230,credit_card,1700
283825,241231,coupon,1900
283826,241232,coupon,2400
283827,241233,bank_transfer,200
283828,241234,credit_card,400
283829,241234,bank_transfer,2200
283830,241235,gift_card,1600
283831,241236,credit_card,1200
283832,241237,credit_card,700
283833,241238,credit_card,2900
283834,241239,credit_card,300
283835,241240,bank_transfer,2700
283836,241241,gift_card,300
283837,241242,credit_card,3000
283838,241243,gift_card,1000
283839,241244,bank_transfer,100
283840,241245,credit_card,500
283841,241246,credit_card,200
283842,241247,coupon,2700
283843,241247,gift_card,1800
283844,241248,credit_card,2200
283845,241249,credit_card,1900
283846,241250,coupon,1300
283847,241250,credit_card,1400
283848,241251,credit_card,2500
283849,241252,bank_transfer,1900
283850,241253,credit_card,1500
283851,241254,credit_card,2800
283852,241255,credit_card,2500
283853,241256,credit_card,1700
283854,241257,credit_card,2700
283855,241258,credit_card,2900
283856,241258,bank_transfer,300
283857,241258,gift_card,2300
